A_id,Size,Weight,Sweetness,Crunchiness,Juiciness,Ripeness,Acidity,Quality
3785,76.9493485715,230.5444151056,13.8551991676,7.4667448475,71.0285631706,4.7582627609,3.1243559342,good
3786,72.0823636544,227.2568062816,12.9756662554,7.492744232,70.6902839182,5.4037131305,2.9311534154,bad
3787,80.7505447146,229.4126904384,13.5543456592,8.987342089,68.8525659094,4.3136233532,4.0401053968000005,bad
3788,77.4949390112,231.8684164992,11.7868695796,8.5699947925,69.6465545014,4.2310899734,26.394549143084667,good
3789,86.1062432123,226.174996896,9.0952918108,7.0294167275,70.39772035,5.9481096164,3.4263509016,bad
3790,78.4899296033,2145.3082948908936,12.9252102496,7.8125444345,70.9639979284,4.0396816091000005,3.6507932174,good
3791,80.388630959,227.354559952,11.8865524918,7.7288341984999995,69.623704993,4.9149727433,3.6788888688,good
3792,78.1111150912,227.3317319856,12.7898739166,6.957108779,69.81186577,5.8116447596,3.2085221716000003,good
3793,81.3020293552,228.1075496496,12.8937090556,7.9342209365,70.540134523,5.3593184102,3.4596936122,good
3794,75.2219903767,228.158452456,12.1044349096,7.174919762,70.5364383418,5.5499892191,3.0708685744,bad
3795,79.8162082025,228.7544862384,11.679364144000001,8.0979376475,69.4669005316,5.1151435742,3.4589342700000003,bad
3796,76.0020644486,228.7818049648,12.6839727688,7.7548460615,69.4460288746,5.3362551803,3.5391628092,bad
3797,88.0547313757,230.6178613904,12.7031912554,6.370626346,72.158317303,5.0414367818,4.0080400130000005,good
3798,79.3838184271,232.7945994416,11.8198395964,7.4265184035,70.668892768,5.1594820595,3.5793986110000002,good
3799,87.3465621312,226.7447215472,10.819709392,8.383734065,71.1535994224,5.3636122877,4.19274126,good
3800,75.6433440819,232.8424373696,12.3089734714,7.652915066,70.8866615656,5.0345007542,desconocido,good
3801,,229.0187453232,12.5321792818,7.2626467535,70.0753880068,4.8991193735,4.0952796656,bad
3802,74.2646774116,228.2748448144,12.5867011864,8.38829266,70.0632343174,5.6069665583,4.1217249536,bad
3803,75.77672185509999,225.9392021296,11.9229496282,6.459344275,69.9421739482,6.0545316548,2.7583430496,bad
3804,77.3524606085,225.7610779776,12.9906001696,6.075407682,68.8889431792,5.8949430605,3.016164147,bad
3805,76.9559132045,226.8454383104,14.2259367118,7.3784963215,70.6690307098,3.7261512488,3.4483833782,good
3806,77.2232271324,232.6481819904,9.881287953400001,8.588283175,68.0114496568,5.2701189041,3.93437649,bad
3807,76.6701556365,226.3423926016,11.532855424600001,7.781181982,70.0262193562,5.6797112858,2.9686623904,good
3808,81.214347893,228.180182624,14.5906051546,8.305672899,70.3409389786,4.932368318,4.0865003618,bad
3809,85.5199274202,226.4476551664,11.175032974,8.012103694,70.5638359666,5.2304531069,3.7229551924,good
3810,78.4370834707,226.0259759408,15.0968955352,6.982043726,70.5488818486,5.1367411472,3.2505521706000002,good
3811,74.145656711,226.4208912416,11.537310025,6.8506062765,70.6368297094,5.6653643147,2.4409724604000003,bad
3812,79.7968715871,230.3139464064,13.1361779632,7.5097367245,68.1573204706,4.8564212048,3.3366581072,bad
3813,75.6997983848,,11.339027587,6.595160998,69.7984911004,6.0260143961,3.7260047050000002,bad
3814,83.2516957903,231.4862195888,10.5332067772,6.595898723,72.4978140496,5.1368068733,3.3286520156,bad
3815,75.7207565989,230.3104544512,13.5270259168,7.4234247585,70.972852234,4.6642889618,4.3650459872,bad
3816,82.5549426882,229.8570487536,10.294748074600001,7.295466274,67.6098843778,5.4501564095,3.5439349314,bad
3817,83.6781692621,227.8101864288,11.538750222400001,7.213126784,71.9965680352,4.909740212,3.6881260596,good
3818,76.3824450813,231.0179075264,11.8113355252,8.704789852,70.4192321518,4.1720717018,3.8976539036,good
3819,85.8367222729,225.4071374032,12.3882442996,6.539269843,72.6245243686,4.9909338887,3.8434626940000003,good
3820,80.9912071468,227.4805481376,12.3090910222,6.4304992615,71.655225154,4.5279467438,4.200493777,bad
3821,85.7473066028,227.0065354944,11.4002089384,8.1431707105,67.8374038408,5.2207984139,29.460797652565844,bad
3822,73.4756243634,230.1343685648,13.560854095,7.4931289065,70.9790122132,5.3542492364,3.6406826050000003,bad
3823,79.1143466673,227.4435333664,14.598313645,7.3166964705,69.920995324,5.316531932,3.4416218244000003,good
3824,84.3012362355,227.7406145024,12.565387282,8.097211183,69.86255158,5.83992743,3.7615153048,good
3825,81.3825651017,228.8533468544,11.9833895746,,70.0926619408,4.6222514795,,bad
3826,74.4245783526,230.7965347616,10.521674185,7.7219152035,70.2270126172,5.8646746916,3.4874179990000003,bad
3827,82.2178601181,,12.272563655799999,7.987786787,68.169192754,5.4304042712,3.3230584558,bad
3828,75.791656028,232.1946627168,12.5186914522,7.1982270175,71.4996436684,4.7355971258,3.011411492,good
3829,80.5197683339,227.0623417216,12.9313437652,7.5041591085,69.394363777,4.8159148034,3.1090932134,bad
3830,79.6597546481,226.5866643008,14.1021615388,8.7909427845,71.5889831572,5.2027529066,3.6300419756,good
3831,82.9541506318,228.2178501184,11.9893883986,8.4036026985,69.9965823598,4.7718303566,4.0258873914,good
3832,76.8853419415,224.665489536,15.2941994128,7.452388804,69.3125966806,5.810997755,,good
3833,79.3976542765,228.3623208432,12.352217155,7.8275156645,69.3177493888,5.0154024056,3.3657312888,bad
3834,77.4050284918,228.515306232,12.4466363818,7.0570993265,70.8694278952,5.0589491999,3.7765376546000002,bad
3835,80.2659364317,234.5744762176,12.6167086216,8.019992532,68.2490114668,4.6470623915000004,3.8390546884,good
3836,587.3056344987098,,13.859961169,,71.1301710454,5.2966385303,3.7758668748,good
3837,77.4588704885,2165.773652969971,13.6545967768,7.1798625075,70.8145840882,4.7975797526,2.8226644166,good
3838,80.4222438267,227.04257984,10.73406472,6.911046081,71.9975218516,5.514595763,4.135197722,bad
3839,77.6018051401,226.9408494544,13.3611273148,7.4860497985,71.4183505192,5.0660948402,4.0622349642,bad
3840,81.5316268904,,12.4379791798,6.6959255755000004,71.6215803742,4.6080554258,3.767804215,good
3841,81.6268752584,227.328597744,10.2159924808,6.7702441955,71.1927902152,5.8358144843,3.4998428724,bad
3842,76.631707835,227.9963389376,11.812102558,6.670128985,71.001346603,6.4755365282,3.3617734278,good
3843,76.0487903753,226.3573258736,11.7370675282,7.6930719295,69.7269364282,6.0862516529,3.631412536,bad
3844,74.5608190287,2166.7002647214995,12.8484498358,7.3823370090000004,71.0666937874,4.8310215464,2.8659461498,good
3845,79.7799459615,2145.4295816433037,12.218029616199999,6.465387256,70.481504671,6.1486648631,,bad
3846,79.2765211502,225.9907604064,11.450882248,7.147316844,72.0810661768,5.6832586184,4.2894398386,bad
3847,80.3879056815,228.9358205504,11.9062044898,8.6769137385,69.3555779896,4.6853831285,3.44101912,bad
3848,79.0242186682,227.5835172704,12.4542248728,8.8302495555,71.6259463612,5.1290564714,3.4557092970000003,good
3849,76.9429766802,229.5759202768,13.2068493862,8.151942988,71.4960834976,4.922777312,3.4098399386000002,good
3850,80.5874271876,227.608505264,13.3698274624,8.0091398405,69.5340042808,4.5370149104,3.322540288,bad
3851,78.5949314655,228.7930718976,11.371582372,6.63893906,69.6819120748,5.85863972,3.2311802394,bad
3852,74.3698074516,225.8644766592,15.4635461194,6.971719192,71.6052137638,5.2995254447,3.4938673556,good
3853,77.4417997086,230.5205592912,13.2180920122,7.4596518515,69.1431585988,4.8401193866,3.7260232474,bad
3854,84.9111581729,228.5279325648,11.5469894758,6.801386006,71.76101113,4.61123414,4.0618662922,bad
3855,78.2335358209,226.1120154976,13.6645404736,7.551304229,69.7319245024,5.1810037331,3.2628471952,bad
3856,78.132221359,230.8212242912,12.9105405028,7.8902336465000005,71.2063123522,4.8615038828,3.3992267422,good
3857,79.2234531527,232.365612096,12.9447854122,6.7312273135,71.2976960062,4.4294164361,4.0398975374,good
3858,602.5116452042877,225.0390888304,14.8800169516,7.251970643,69.6629332414,5.7577370486,3.4003827172000003,good
3859,68.4108522792,234.4980846864,13.077491845,6.852272363,71.0995941856,4.3943354627,3.0876871506,good
3860,77.3891749659,228.7199436992,12.8827346932,6.739164495,72.4459517068,4.4080146692,4.4696263724000005,bad
3861,74.910161953,230.8754089296,13.3753189792,8.3467170205,68.737343899,5.0541279041,3.7914749564,bad
3862,79.6655410202,2152.2069626664843,11.1883434964,7.4826349485,68.8192848346,5.6265613535,3.5899924882,bad
3863,80.0231316602,223.2636415696,13.3641845092,7.6872075145,70.5408040876,4.2978099716000004,3.401528562,good
3864,77.2573694104,228.3799784928,13.240756666,7.7509177345,71.4496262986,5.0861705435,3.0949498512,good
3865,588.2646689017004,229.6156101056,12.8867678314,7.2665103825,69.2583737536,4.5811970621,3.7202968022,good
3866,83.7126294386,229.0062531296,10.922383663,,69.3895474672,5.6358545984,3.350353081,good
3867,78.9135289109,224.2603595472,13.5053172154,7.439797723,69.7413678046,5.2507395755,2.9079274824,bad
3868,82.5630188719,227.71835926239999,13.160510704,6.5184779595,68.6097918406,6.4323878876,3.5754589258,good
3869,75.1520374649,227.4953516864,11.456257213,7.3181325,72.2439409588,6.2234473316,3.8679233482,bad
3870,75.6533017672,227.0763823472,12.1073915968,,71.9199069316,5.6563733551999995,,bad
3871,77.4155643072,229.1598713616,13.1092362826,6.9617365265,71.9999128102,5.267986529,3.3692313734,bad
3872,79.6620865067,226.5285799008,10.333124422600001,7.9280988045,69.4695713806,5.8252750493,3.0139100036,bad
3873,83.0562665859,225.8849545856,11.9449254886,7.1616042695,70.976017273,5.0971236878,4.1235560532,good
3874,83.659188131,228.424962472,12.923535298000001,5.2925974685,74.4186417184,4.5972310601,4.0128133928,good
3875,78.4293791531,226.6843722704,11.7049841596,8.447124631,69.7337219926,6.5002171205,3.0882979834,bad
3876,74.4103897473,228.9163250896,11.9192805742,7.1673085355,68.662009135,5.5607504036,3.3337979024,bad
3877,83.2080254265,224.6135351904,10.9470810802,7.070545944,71.7783562276,5.168043521,3.5180688414,good
3878,79.8484692506,234.2915519152,12.1114689484,55.5235390672799,70.1040413416,4.9951046798,3.9866121242,good
3879,82.6006360048,2166.954187651573,14.8089766282,8.6557821395,70.6936720726,3.761298599,38.52324120757226,good
3880,82.250201673,228.0565279632,12.0651005308,7.8760164645,66.553892959,4.9394865098,3.6713391484,bad
3881,71.1222553922,,13.8452514814,7.2347346925,71.4203053096,5.384717639,37.986867637843105,bad
3882,73.9184905697,232.581588408,13.2992556988,8.090700417,71.5554284728,4.4751580966999995,27.550520622470245,good
3883,,229.7340913392,12.0972932452,6.459831882,69.8239226152,5.0431764977,3.8273940928,good
3884,76.6247942195,226.1428304112,13.167148402,7.6838368785,69.8205695914,5.5071824813,,bad
3885,77.9367812258,228.6049138832,14.3816208592,5.2478968095,73.751555314,3.9612863438000003,4.174702276,good
3886,82.5977315698,228.0469509104,12.4942866964,8.3672377,68.4476684674,4.375252349,3.388494873,bad
3887,574.0236507752404,227.5502041856,11.623672822,7.2468892045,70.6820426218,6.2315277878,3.320613244,bad
3888,73.6396995246,228.9469980208,13.1834926684,6.911291547,71.2252878316,4.8829149965,4.120896841,bad
3889,77.2330160027,229.0215940208,12.3643709332,7.1647400805,70.1518456582,5.9160342416,3.6551730992,bad
3890,80.2345629154,230.8714064192,12.471792947800001,7.1173864105,69.8060261662,4.8093047591,28.59625763030954,bad
3891,74.8107580665,228.830660248,12.946817032,7.5375547855,71.1098920456,5.2765059449,4.2492785534,bad
3892,77.7978536913,226.4963829632,11.8818768622,6.959573138,70.6197819256,5.4682644407,2.6827503824,bad
3893,78.7487748132,230.5611920432,12.199468417,7.8420572845,70.5639907408,5.3530047098,3.7884957962000003,bad
3894,75.6820532056,228.5677952048,12.6750999256,8.126489955,70.0778841442,5.5475708657,3.8771114598,bad
3895,82.7998884918,229.3671020752,11.194042657,6.835027667,71.2710601102,5.1992482787,3.827924871,good
3896,77.3317808641,228.3506518144,13.3687218136,8.637595037,72.4395497362,4.8010530059,3.1855904842,good
3897,73.84983909900001,229.672464944,13.703297971,7.976874147,69.4702602376,5.1883714660999996,31.78990314095696,bad
3898,74.9399952305,227.6090228048,12.8669349256,6.881825789,71.6469532966,5.0880545378,4.4294281238,good
3899,73.3971434536,229.986610384,14.6436225376,8.1070220035,68.9077282462,4.8984806354,3.9171534564000003,bad
3900,80.0904924419,226.7427617184,11.976004615,7.880019852,71.0015464396,5.5529779682000004,4.1507702534,bad
3901,82.4216941549,224.3725534448,12.6926208094,6.8720160665,71.2452022222,4.8601548341,3.9101333652,good
3902,77.1663265309,229.6126215616,13.621041033400001,7.312471369,70.2144350668,5.1564597143,3.3634280262000003,good
3903,77.5331100625,227.642984048,11.9502698182,7.048384051,71.4769992628,5.2869810074,4.3138601884,bad
3904,85.2769164683,224.0055071648,12.9840669136,9.2058287295,67.368974044,4.204063457,3.3018283546,bad
3905,76.5110326866,227.9448876944,10.8884564908,6.7142979715,71.3178941644,6.3249956264,2.953013087,bad
3906,80.3222548504,228.8327270384,12.5039526436,,70.1657022076,5.575707638,3.7053912948,bad
3907,79.4418310416,231.3906471968,13.7723141236,8.424691008,69.7627907878,4.467648551,4.154603062,bad
3908,84.593496126,226.1344169376,11.6023162492,7.3967741035,71.274791248,5.1382633391,3.9079657114,good
3909,79.6015681133,226.8838055328,13.007602705,8.655746221,68.3691958138,5.636853086,3.2297993352,bad
3910,82.91723169,228.4326097744,12.1684821556,7.2414965875,71.1997757608,4.8815104151,4.2810872526,good
3911,80.893855456,225.6012192496,14.393549785,7.8632449445,70.6238569744,5.4657690758,3.7754408600000002,good
3912,78.062923438,2164.7169668113,12.0688348672,8.6325456615,70.8048530836,4.1956088066,4.033804612,good
3913,81.4101960854,226.729017696,10.989087568,69.55376548256798,70.7044618318,5.0224911206,3.447449142,good
3914,77.6430378381,226.763211848,11.6155256092,7.0237303215,71.5550860636,5.7580867328,3.9622654978000003,bad
3915,72.1329815658,230.7279559424,14.0006819452,6.8291992725,72.0132049948,4.8132565196,3.5382802768,good
3916,79.2987970694,234.00033004,12.325289254,6.833528321,69.57355954,4.7651414987,3.6946000858000003,good
3917,70.8891226752,223.5166632768,13.581721432,8.562882125,69.8557079614,6.041143745,4.827793046,bad
3918,574.6946239550728,225.5457942304,12.5044414348,6.82657584,67.771681909,5.4874870169,2.9403796722,bad
3919,77.905566141,224.8413891104,12.5327593216,66.55389295066365,70.1440481782,4.5582503519,3.6917785658,good
3920,86.9476468693,227.5989126256,11.5747415542,7.352372343,72.4724032762,5.2325448038,4.4625682652,good
3921,71.918066178,227.6785399184,14.4419297218,7.6376287325,72.2502933556,4.7779118261,3.0468814264,good
3922,81.3646955637,225.2844135184,13.7073641626,7.553654217,69.8598916738,5.7926147825,3.7633362494,good
3923,69.3282499284,239.265141744,12.2541694102,60.388694288127105,70.26323155,3.9896572519999998,2.708313874,good
3924,85.0614111837,229.8281649936,10.7530345588,8.1223978725,68.521823791,5.5662252485,2.8003142134,bad
3925,573.6250228431153,227.5124956496,14.3501602864,6.9224698815,69.1384828726,5.716626413,3.5025405426000003,good
3926,74.3334392989,232.3789112544,13.8531517078,8.148694114,69.6963355042,4.8331110923,4.2009705516,bad
3927,76.17650593569999,229.3084497296,14.831916616600001,5.727769203,70.3985556358,5.1971650733,3.1908441156,good
3928,77.3280912484,227.1247739472,12.4757408494,7.5815933015,69.8753209396,5.7092315942,3.6817542924,bad
3929,75.3265352965,229.8526180576,11.6393469208,8.1435665165,69.9981587248,5.7349571876,3.8490718078,bad
3930,73.522827344,230.9281470944,14.5436796748,56.240293152944666,69.7291923868,5.2562364707,,good
3931,75.7641486298,227.782351048,14.2171626634,7.0946748915,70.7701080676,5.1828536177,3.4327785932,good
3932,81.30476388459999,225.1218781408,11.2672727722,7.3255271845,72.2022694624,5.8615004348,3.651473819,bad
3933,78.1819539825,224.9384922256,14.4819350668,8.376832869,69.2130422554,3.9498502937,,good
3934,75.063463947,226.2705826592,12.573491779,6.8719049845,69.4281819958,6.0561250757,3.172102555,bad
3935,80.265755166,230.0854925328,12.524142013,6.2731684315,71.9220168082,4.5801758147,3.6173318574,good
3936,585.3846495865407,226.5675645152,13.0880678326,8.20430052,69.437119321,4.664696369,3.101391616,bad
3937,79.6077613609,229.5328761232,10.1350267174,75.47327855320376,68.8472443756,6.0162404837,,bad
3938,78.7982340989,230.1239664384,12.5748749122,6.8976567075,72.4655558722,4.5710716244,4.426079546,bad
3939,82.4830393789,226.99658985439999,14.2857928726,7.2270007,70.5679119472,4.2860025191,4.073486826,good
3940,77.224357526,231.1636484832,13.5662510806,7.390288921,71.0948641654,4.4111070488,33.26669382549241,bad
3941,80.0398340187,227.2459947328,13.1968690942,7.739025916,70.6336902688,4.9399978925,3.833155391,bad
3942,83.2681755125,226.3433827184,13.2670002292,7.546310734,70.1308806718,5.8411557911,3.7259783178,good
3943,,223.0130160576,14.5599102322,7.8118370875,71.9102567614,5.4177836957,3.396843569,good
3944,73.9335647707,228.0338159872,14.962457506,6.585045328,70.1381201524,5.3954421989,3.4812393266,good
3945,74.9717263952,228.0339449552,13.6294571518,8.19824874,70.4288629108,5.7654906332,3.4253870634,bad
3946,76.1138534129,229.0620748016,13.015588978,7.1835065755,69.7638046342,4.2704724749,3.6016679186,good
3947,77.8791032564,225.4948468224,10.0851671566,6.980087469,72.702987052,6.8307761015,3.7007598124000003,bad
3948,75.1054587977,,13.2543147724,7.533741665,70.0896402142,5.3995124312,3.5856923594000003,bad
3949,76.3793153538,224.7223875584,12.3690159106,6.746108414,69.8688752272,5.5599415862,2.5230279324,bad
3950,77.0004637224,226.307575608,14.931400030599999,8.0035317915,71.0873098852,5.0098302713,3.5179263436,good
3951,84.7269551242,227.8758870128,12.164602255,7.434176661,70.806510364,5.0122599764,4.00380053,good
